Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.001
Horizontal Delay,-0.00064
Sample Interval,1e-07
Record Length,100000
Gating,58.300% to 61.300%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,"MATH<CH2-CH1>"
2.185000e-04,0.00777813
2.186000e-04,0.00783438
2.187000e-04,0.00785313
2.188000e-04,0.00790313
2.189000e-04,0.00773125
2.190000e-04,0.0077875
2.191000e-04,0.00775625
2.192000e-04,0.00778125
2.193000e-04,0.00778125
2.194000e-04,0.00770625
2.195000e-04,0.007725
2.196000e-04,0.00773438
2.197000e-04,0.00767813
2.198000e-04,0.00770625
2.199000e-04,0.00767188
2.200000e-04,0.00764375
2.201000e-04,0.00775313
2.202000e-04,0.0077
2.203000e-04,0.0077125
2.204000e-04,0.00760313
2.205000e-04,0.00765625
2.206000e-04,0.00759219
2.207000e-04,0.00756406
2.208000e-04,0.00755
2.209000e-04,0.00769063
2.210000e-04,0.00758594
2.211000e-04,0.007575
2.212000e-04,0.00755938
2.213000e-04,0.00757188
2.214000e-04,0.0075
2.215000e-04,0.00762031
2.216000e-04,0.0074875
2.217000e-04,0.00750313
2.218000e-04,0.00757813
2.219000e-04,0.00741875
2.220000e-04,0.00739375
2.221000e-04,0.00750625
2.222000e-04,0.00745
2.223000e-04,0.00746563
2.224000e-04,0.00731563
2.225000e-04,0.00743438
2.226000e-04,0.007375
2.227000e-04,0.00733438
2.228000e-04,0.00734375
2.229000e-04,0.00724063
2.230000e-04,0.00726563
2.231000e-04,0.00733438
2.232000e-04,0.00737187
2.233000e-04,0.00740938
2.234000e-04,0.00742969
2.235000e-04,0.00729375
2.236000e-04,0.00735
2.237000e-04,0.00734844
2.238000e-04,0.00726563
2.239000e-04,0.00728125
2.240000e-04,0.00735313
2.241000e-04,0.00723594
2.242000e-04,0.00736875
2.243000e-04,0.00725625
2.244000e-04,0.00718281
2.245000e-04,0.00745
2.246000e-04,0.00725
2.247000e-04,0.00720625
2.248000e-04,0.00725625
2.249000e-04,0.00714063
2.250000e-04,0.00708438
2.251000e-04,0.0073125
2.252000e-04,0.0071375
2.253000e-04,0.00719062
2.254000e-04,0.00705625
2.255000e-04,0.00708125
2.256000e-04,0.00717031
2.257000e-04,0.0070875
2.258000e-04,0.00712344
2.259000e-04,0.00702813
2.260000e-04,0.00704844
2.261000e-04,0.00705313
2.262000e-04,0.0070875
2.263000e-04,0.00715313
2.264000e-04,0.0071
2.265000e-04,0.00710313
2.266000e-04,0.00696719
2.267000e-04,0.006975
2.268000e-04,0.00693594
2.269000e-04,0.00698438
2.270000e-04,0.00699063
2.271000e-04,0.00708438
2.272000e-04,0.00695
2.273000e-04,0.007
2.274000e-04,0.006875
2.275000e-04,0.00703438
2.276000e-04,0.00684375
2.277000e-04,0.00692813
2.278000e-04,0.00695938
2.279000e-04,0.006825
2.280000e-04,0.00689688
2.281000e-04,0.00698438
2.282000e-04,0.006825
2.283000e-04,0.00675469
2.284000e-04,0.00685625
2.285000e-04,0.0068375
2.286000e-04,0.00682812
2.287000e-04,0.00676094
2.288000e-04,0.00675313
2.289000e-04,0.00676875
2.290000e-04,0.00680313
2.291000e-04,0.00690313
2.292000e-04,0.00683125
2.293000e-04,0.00690625
2.294000e-04,0.0067375
2.295000e-04,0.0068
2.296000e-04,0.00671563
2.297000e-04,0.006725
2.298000e-04,0.00678125
2.299000e-04,0.00676875
2.300000e-04,0.0066125
2.301000e-04,0.00665
2.302000e-04,0.00669531
2.303000e-04,0.00663125
2.304000e-04,0.00677188
2.305000e-04,0.00669375
2.306000e-04,0.00673437
2.307000e-04,0.00655938
2.308000e-04,0.00666719
2.309000e-04,0.00661094
2.310000e-04,0.00667813
2.311000e-04,0.00666719
2.312000e-04,0.00664688
2.313000e-04,0.00654688
2.314000e-04,0.00650938
2.315000e-04,0.00652187
2.316000e-04,0.00660938
2.317000e-04,0.00658125
2.318000e-04,0.00661094
2.319000e-04,0.0064875
2.320000e-04,0.0065
2.321000e-04,0.00656875
2.322000e-04,0.00658125
2.323000e-04,0.00659688
2.324000e-04,0.00649063
2.325000e-04,0.00642813
2.326000e-04,0.00654063
2.327000e-04,0.0064625
2.328000e-04,0.00664063
2.329000e-04,0.0065
2.330000e-04,0.0065
2.331000e-04,0.00647813
2.332000e-04,0.006425
2.333000e-04,0.00635
2.334000e-04,0.00640625
2.335000e-04,0.0064125
2.336000e-04,0.00647656
2.337000e-04,0.00640625
2.338000e-04,0.00649375
2.339000e-04,0.00634219
2.340000e-04,0.00640625
2.341000e-04,0.0064
2.342000e-04,0.00633438
2.343000e-04,0.00624531
2.344000e-04,0.00628594
2.345000e-04,0.00635313
2.346000e-04,0.00636094
