Model,MDO3014
-2.823400e-03,0.00257969
-2.823300e-03,0.00252969
-2.823200e-03,0.00252344
-2.823100e-03,0.00255469
-2.823000e-03,0.00285156
-2.822900e-03,0.00285625
-2.822800e-03,0.0029625
-2.822700e-03,0.00266875
-2.822600e-03,0.00249219
-2.822500e-03,0.00247969
-2.822400e-03,0.00271875
-2.822300e-03,0.00277188
-2.822200e-03,0.002475
-2.822100e-03,0.0025875
-2.822000e-03,0.00249844
-2.821900e-03,0.0025875
-2.821800e-03,0.00270156
-2.821700e-03,0.0028625
-2.821600e-03,0.00243437
-2.821500e-03,0.00255625
-2.821400e-03,0.0025125
-2.821300e-03,0.00277656
-2.821200e-03,0.00282656
-2.821100e-03,0.00258125
-2.821000e-03,0.00270625
-2.820900e-03,0.00255938
-2.820800e-03,0.00264375
-2.820700e-03,0.00260156
-2.820600e-03,0.0025875
-2.820500e-03,0.00256406
-2.820400e-03,0.00271406
-2.820300e-03,0.002475
-2.820200e-03,0.00248125
-2.820100e-03,0.00258438
-2.820000e-03,0.00263906
-2.819900e-03,0.002675
-2.819800e-03,0.00257187
-2.819700e-03,0.00248125
-2.819600e-03,0.0028
-2.819500e-03,0.00286719
-2.819400e-03,0.00271406
-2.819300e-03,0.00263906
-2.819200e-03,0.00255469
-2.819100e-03,0.00254375
-2.819000e-03,0.0026375
-2.818900e-03,0.00281406
-2.818800e-03,0.0026
-2.818700e-03,0.00269375
-2.818600e-03,0.00274219
-2.818500e-03,0.00273125
-2.818400e-03,0.00245938
-2.818300e-03,0.00272188
-2.818200e-03,0.00267656
-2.818100e-03,0.00263125
-2.818000e-03,0.00256719
-2.817900e-03,0.00266875
-2.817800e-03,0.00267656
-2.817700e-03,0.00241875
-2.817600e-03,0.00263906
-2.817500e-03,0.00267188
-2.817400e-03,0.002625
-2.817300e-03,0.0024375
-2.817200e-03,0.0026875
-2.817100e-03,0.00297656
-2.817000e-03,0.002525
-2.816900e-03,0.00259375
-2.816800e-03,0.00271875
-2.816700e-03,0.0024875
-2.816600e-03,0.00276406
-2.816500e-03,0.002675
-2.816400e-03,0.00273906
-2.816300e-03,0.00255938
-2.816200e-03,0.0027125
-2.816100e-03,0.0027
-2.816000e-03,0.00281406
-2.815900e-03,0.00246875
-2.815800e-03,0.00274844
-2.815700e-03,0.00262656
-2.815600e-03,0.00272188
-2.815500e-03,0.00257969
-2.815400e-03,0.00271719
-2.815300e-03,0.00274219
-2.815200e-03,0.0026625
-2.815100e-03,0.00270937
-2.815000e-03,0.00253438
-2.814900e-03,0.00258594
-2.814800e-03,0.00249219
-2.814700e-03,0.00253125
-2.814600e-03,0.00253125
-2.814500e-03,0.00267969
-2.814400e-03,0.00245
-2.814300e-03,0.00259375
-2.814200e-03,0.00280156
-2.814100e-03,0.00262188
-2.814000e-03,0.00252656
-2.813900e-03,0.0026125
-2.813800e-03,0.0027
-2.813700e-03,0.0029125
-2.813600e-03,0.00291875
-2.813500e-03,0.00269844
-2.813400e-03,0.00269844
-2.813300e-03,0.00275625
-2.813200e-03,0.00271406
-2.813100e-03,0.0028125
-2.813000e-03,0.002725
-2.812900e-03,0.00274844
-2.812800e-03,0.00274688
-2.812700e-03,0.00264219
-2.812600e-03,0.00250938
-2.812500e-03,0.00273125
-2.812400e-03,0.00270469
-2.812300e-03,0.00267969
-2.812200e-03,0.00288906
-2.812100e-03,0.00267656
-2.812000e-03,0.00273906
-2.811900e-03,0.00251406
-2.811800e-03,0.00247656
-2.811700e-03,0.00258906
-2.811600e-03,0.00275
-2.811500e-03,0.00246094
-2.811400e-03,0.00249219
-2.811300e-03,0.00297969
-2.811200e-03,0.00268125
-2.811100e-03,0.00281719
-2.811000e-03,0.00252969
-2.810900e-03,0.00246875
-2.810800e-03,0.00257969
-2.810700e-03,0.0025125
-2.810600e-03,0.00260156
-2.810500e-03,0.00255625
-2.810400e-03,0.002725
-2.810300e-03,0.00255
-2.810200e-03,0.00264844
-2.810100e-03,0.0024125
-2.810000e-03,0.00259219
-2.809900e-03,0.00275
-2.809800e-03,0.00265
-2.809700e-03,0.00252656
-2.809600e-03,0.0029875
-2.809500e-03,0.00275938
-2.809400e-03,0.0028875
-2.809300e-03,0.00261719
-2.809200e-03,0.00252188
-2.809100e-03,0.00275469
-2.809000e-03,0.00277656
-2.808900e-03,0.00260625
-2.808800e-03,0.00268438
-2.808700e-03,0.00260625
-2.808600e-03,0.00247969
-2.808500e-03,0.00262656
-2.808400e-03,0.00247656
-2.808300e-03,0.00264375
-2.808200e-03,0.00249219
-2.808100e-03,0.002725
-2.808000e-03,0.00285156
-2.807900e-03,0.00257656
-2.807800e-03,0.00268125
-2.807700e-03,0.0026875
-2.807600e-03,0.00259688
-2.807500e-03,0.00270156
-2.807400e-03,0.00266719
-2.807300e-03,0.00264375
-2.807200e-03,0.00285156
-2.807100e-03,0.00258594
-2.807000e-03,0.0027625
-2.806900e-03,0.00272188
-2.806800e-03,0.0027375
-2.806700e-03,0.00291719
-2.806600e-03,0.00253125
-2.806500e-03,0.002575
-2.806400e-03,0.00245
-2.806300e-03,0.00265
-2.806200e-03,0.00272188
-2.806100e-03,0.00288125
-2.806000e-03,0.00276406
-2.805900e-03,0.00267656
-2.805800e-03,0.00269375
-2.805700e-03,0.00272969
-2.805600e-03,0.0025375
-2.805500e-03,0.00255625
-2.805400e-03,0.0027125
-2.805300e-03,0.00264375
-2.805200e-03,0.00267969
-2.805100e-03,0.00255625
-2.805000e-03,0.00273906
-2.804900e-03,0.00259219
-2.804800e-03,0.00235625
-2.804700e-03,0.00254375
-2.804600e-03,0.00277656
-2.804500e-03,0.00277969
-2.804400e-03,0.00256719
-2.804300e-03,0.00260938
-2.804200e-03,0.00235
-2.804100e-03,0.00244688
-2.804000e-03,0.00268125
-2.803900e-03,0.0026125
-2.803800e-03,0.0026125
-2.803700e-03,0.00248125
-2.803600e-03,0.00266406
-2.803500e-03,0.00265625
-2.803400e-03,0.00273438
-2.803300e-03,0.002675
-2.803200e-03,0.00266875
-2.803100e-03,0.00281875
-2.803000e-03,0.00275469
-2.802900e-03,0.00280625
-2.802800e-03,0.00275156
-2.802700e-03,0.00264219
-2.802600e-03,0.00258125
-2.802500e-03,0.00264219
-2.802400e-03,0.00263125
-2.802300e-03,0.00250469
-2.802200e-03,0.00256719
-2.802100e-03,0.00266406
-2.802000e-03,0.00265625
-2.801900e-03,0.0025625
-2.801800e-03,0.00266719
-2.801700e-03,0.00270937
-2.801600e-03,0.0024375
-2.801500e-03,0.00257969
-2.801400e-03,0.00239688
-2.801300e-03,0.00259688
-2.801200e-03,0.00256406
-2.801100e-03,0.00244219
-2.801000e-03,0.00261875
-2.800900e-03,0.00255
-2.800800e-03,0.002675
-2.800700e-03,0.0028125
-2.800600e-03,0.00260469
-2.800500e-03,0.00257656
-2.800400e-03,0.00288125
-2.800300e-03,0.00256719
-2.800200e-03,0.00246875
-2.800100e-03,0.00283125
-2.800000e-03,0.00263125
-2.799900e-03,0.00293125
-2.799800e-03,0.00281406
-2.799700e-03,0.00280625
-2.799600e-03,0.0025125
-2.799500e-03,0.00266406
-2.799400e-03,0.00255625
-2.799300e-03,0.00250625
-2.799200e-03,0.00259219
-2.799100e-03,0.00243125
-2.799000e-03,0.0026625
-2.798900e-03,0.00269688
-2.798800e-03,0.00252656
-2.798700e-03,0.00276406
-2.798600e-03,0.00272656
-2.798500e-03,0.00256719
-2.798400e-03,0.00277188
-2.798300e-03,0.00264687
-2.798200e-03,0.00267656
-2.798100e-03,0.00269688
-2.798000e-03,0.00272656
-2.797900e-03,0.0028
-2.797800e-03,0.00225625
-2.797700e-03,0.00243125
-2.797600e-03,0.0027
-2.797500e-03,0.00266875
-2.797400e-03,0.00267656
-2.797300e-03,0.00235469
-2.797200e-03,0.00266875
-2.797100e-03,0.00260938
-2.797000e-03,0.00258125
-2.796900e-03,0.00246094
-2.796800e-03,0.0025125
-2.796700e-03,0.0027625
-2.796600e-03,0.00260625
-2.796500e-03,0.00253438
-2.796400e-03,0.00289688
-2.796300e-03,0.00271875
-2.796200e-03,0.00265625
-2.796100e-03,0.00267656
-2.796000e-03,0.00246719
-2.795900e-03,0.00283906
-2.795800e-03,0.0027125
-2.795700e-03,0.00255
-2.795600e-03,0.00274219
-2.795500e-03,0.00242969
-2.795400e-03,0.00297188
-2.795300e-03,0.00280938
-2.795200e-03,0.00261875
-2.795100e-03,0.00258438
-2.795000e-03,0.00275938
-2.794900e-03,0.002825
-2.794800e-03,0.00248125
-2.794700e-03,0.00282969
-2.794600e-03,0.00280469
-2.794500e-03,0.00255469
-2.794400e-03,0.00261719
-2.794300e-03,0.00260938
-2.794200e-03,0.00282656
-2.794100e-03,0.00265469
-2.794000e-03,0.00248438
-2.793900e-03,0.00229219
-2.793800e-03,0.0027
-2.793700e-03,0.00246875
-2.793600e-03,0.00260625
-2.793500e-03,0.00270156
-2.793400e-03,0.0026
-2.793300e-03,0.00280938
-2.793200e-03,0.00250938
-2.793100e-03,0.00280156
-2.793000e-03,0.00261406
-2.792900e-03,0.00247969
-2.792800e-03,0.00261719
-2.792700e-03,0.00268906
-2.792600e-03,0.00249375
-2.792500e-03,0.00248438
-2.792400e-03,0.00241406
-2.792300e-03,0.00258594
-2.792200e-03,0.00261406
-2.792100e-03,0.00252188
-2.792000e-03,0.00251719
-2.791900e-03,0.00256875
-2.791800e-03,0.0026125
-2.791700e-03,0.00265938
-2.791600e-03,0.002625
-2.791500e-03,0.00278906
-2.791400e-03,0.00240938
-2.791300e-03,0.00247969
-2.791200e-03,0.00262188
-2.791100e-03,0.002475
-2.791000e-03,0.00265469
-2.790900e-03,0.0025125
-2.790800e-03,0.00265
-2.790700e-03,0.002825
-2.790600e-03,0.00268906
-2.790500e-03,0.0025375
-2.790400e-03,0.00231719
-2.790300e-03,0.0022875
-2.790200e-03,0.0026125
-2.790100e-03,0.00240156
-2.790000e-03,0.00277656
-2.789900e-03,0.00235937
-2.789800e-03,0.00258438
-2.789700e-03,0.00249375
-2.789600e-03,0.00258906
-2.789500e-03,0.00261875
-2.789400e-03,0.00265625
-2.789300e-03,0.00269688
-2.789200e-03,0.0025625
-2.789100e-03,0.00286875
-2.789000e-03,0.00255625
-2.788900e-03,0.00239375
-2.788800e-03,0.00244688
-2.788700e-03,0.00265
-2.788600e-03,0.00248125
-2.788500e-03,0.00257656
-2.788400e-03,0.0024875
-2.788300e-03,0.00275469
-2.788200e-03,0.00277656
-2.788100e-03,0.00266719
-2.788000e-03,0.00237188
-2.787900e-03,0.00277969
-2.787800e-03,0.00232656
-2.787700e-03,0.00230625
-2.787600e-03,0.00248125
-2.787500e-03,0.0025375
-2.787400e-03,0.002725
-2.787300e-03,0.00260625
-2.787200e-03,0.00262656
-2.787100e-03,0.00277188
-2.787000e-03,0.002775
-2.786900e-03,0.00267969
-2.786800e-03,0.00268438
-2.786700e-03,0.0025875
-2.786600e-03,0.00243125
-2.786500e-03,0.00268906
-2.786400e-03,0.0023625
-2.786300e-03,0.00257969
-2.786200e-03,0.00264844
-2.786100e-03,0.00243437
-2.786000e-03,0.00239375
-2.785900e-03,0.00254375
-2.785800e-03,0.00268906
-2.785700e-03,0.00264687
-2.785600e-03,0.00230156
-2.785500e-03,0.002575
-2.785400e-03,0.00242656
-2.785300e-03,0.00243437
-2.785200e-03,0.00273438
-2.785100e-03,0.0024375
-2.785000e-03,0.00240938
-2.784900e-03,0.00250156
-2.784800e-03,0.0024125
-2.784700e-03,0.0024
-2.784600e-03,0.00245469
-2.784500e-03,0.00240156
-2.784400e-03,0.002525
-2.784300e-03,0.00235156
-2.784200e-03,0.00242656
-2.784100e-03,0.00261875
-2.784000e-03,0.00269688
-2.783900e-03,0.00278437
-2.783800e-03,0.00274219
-2.783700e-03,0.00260469
-2.783600e-03,0.00247188
-2.783500e-03,0.00252656
-2.783400e-03,0.00237969
-2.783300e-03,0.00250156
-2.783200e-03,0.00242969
-2.783100e-03,0.00251719
-2.783000e-03,0.00254219
-2.782900e-03,0.00239688
-2.782800e-03,0.00245
-2.782700e-03,0.002425
-2.782600e-03,0.00272188
-2.782500e-03,0.00226875
-2.782400e-03,0.00223906
-2.782300e-03,0.00244219
-2.782200e-03,0.00256406
-2.782100e-03,0.00255156
-2.782000e-03,0.0022125
-2.781900e-03,0.00213437
-2.781800e-03,0.00229688
-2.781700e-03,0.00243437
-2.781600e-03,0.00224219
-2.781500e-03,0.00253438
-2.781400e-03,0.00245625
-2.781300e-03,0.00269688
-2.781200e-03,0.00232188
-2.781100e-03,0.00246406
-2.781000e-03,0.00261875
-2.780900e-03,0.00249219
-2.780800e-03,0.00260625
-2.780700e-03,0.0024875
-2.780600e-03,0.00275625
-2.780500e-03,0.00274688
-2.780400e-03,0.00218438
-2.780300e-03,0.00255156
-2.780200e-03,0.00240469
-2.780100e-03,0.00259219
-2.780000e-03,0.00253906
-2.779900e-03,0.00259375
-2.779800e-03,0.00273438
-2.779700e-03,0.00264844
-2.779600e-03,0.00242187
-2.779500e-03,0.00225469
-2.779400e-03,0.00248125
-2.779300e-03,0.002225
-2.779200e-03,0.00233438
-2.779100e-03,0.00236406
-2.779000e-03,0.00247969
-2.778900e-03,0.00250938
-2.778800e-03,0.00244688
-2.778700e-03,0.00234688
-2.778600e-03,0.00240469
-2.778500e-03,0.00244219
-2.778400e-03,0.0024375
-2.778300e-03,0.00260625
-2.778200e-03,0.00235156
-2.778100e-03,0.00248906
-2.778000e-03,0.00259688
-2.777900e-03,0.00262656
-2.777800e-03,0.00245625
-2.777700e-03,0.00246719
-2.777600e-03,0.00227344
-2.777500e-03,0.00243906
-2.777400e-03,0.00253906
-2.777300e-03,0.00256719
-2.777200e-03,0.00242187
-2.777100e-03,0.002525
-2.777000e-03,0.00260156
-2.776900e-03,0.00229688
-2.776800e-03,0.00255156
-2.776700e-03,0.00270156
-2.776600e-03,0.00257656
-2.776500e-03,0.00249219
-2.776400e-03,0.0024375
-2.776300e-03,0.00245625
-2.776200e-03,0.00259688
-2.776100e-03,0.00230156
-2.776000e-03,0.00256719
-2.775900e-03,0.00249375
-2.775800e-03,0.00236719
-2.775700e-03,0.00269844
-2.775600e-03,0.00254688
-2.775500e-03,0.00260156
-2.775400e-03,0.00261875
-2.775300e-03,0.00234688
-2.775200e-03,0.00237969
-2.775100e-03,0.00247188
-2.775000e-03,0.0024875
-2.774900e-03,0.00265156
-2.774800e-03,0.00245938
-2.774700e-03,0.00256719
-2.774600e-03,0.00249687
-2.774500e-03,0.00236875
-2.774400e-03,0.00211719
-2.774300e-03,0.00241406
-2.774200e-03,0.00238906
-2.774100e-03,0.00220625
-2.774000e-03,0.00248438
-2.773900e-03,0.00238438
-2.773800e-03,0.0024375
-2.773700e-03,0.00264219
-2.773600e-03,0.00264219
-2.773500e-03,0.00253438
-2.773400e-03,0.00254375
-2.773300e-03,0.00228906
-2.773200e-03,0.00239375
-2.773100e-03,0.00249375
-2.773000e-03,0.00257656
-2.772900e-03,0.00239219
-2.772800e-03,0.00260938
-2.772700e-03,0.00235937
-2.772600e-03,0.0022125
-2.772500e-03,0.00238438
-2.772400e-03,0.00238125
-2.772300e-03,0.00228906
-2.772200e-03,0.00265
-2.772100e-03,0.00226719
-2.772000e-03,0.00223438
-2.771900e-03,0.00262188
-2.771800e-03,0.002275
-2.771700e-03,0.00251094
-2.771600e-03,0.00198438
-2.771500e-03,0.00228437
-2.771400e-03,0.0023875
-2.771300e-03,0.00253125
-2.771200e-03,0.0024875
-2.771100e-03,0.00242187
-2.771000e-03,0.00257187
-2.770900e-03,0.00249375
-2.770800e-03,0.00243437
-2.770700e-03,0.00240156
-2.770600e-03,0.00227969
-2.770500e-03,0.00226406
-2.770400e-03,0.0024375
-2.770300e-03,0.00251719
-2.770200e-03,0.00242656
-2.770100e-03,0.00242187
-2.770000e-03,0.00258906
-2.769900e-03,0.00226406
-2.769800e-03,0.00265938
-2.769700e-03,0.00241719
-2.769600e-03,0.0024875
-2.769500e-03,0.00217969
-2.769400e-03,0.00254219
-2.769300e-03,0.00237969
-2.769200e-03,0.00283125
-2.769100e-03,0.00232656
-2.769000e-03,0.002425
-2.768900e-03,0.00232969
-2.768800e-03,0.00245156
-2.768700e-03,0.00254219
-2.768600e-03,0.00242187
-2.768500e-03,0.00240156
-2.768400e-03,0.00241406
-2.768300e-03,0.00263437
-2.768200e-03,0.00265469
-2.768100e-03,0.00250625
-2.768000e-03,0.002425
-2.767900e-03,0.00269688
-2.767800e-03,0.00234375
-2.767700e-03,0.00242969
-2.767600e-03,0.00256406
-2.767500e-03,0.002325
-2.767400e-03,0.00244844
-2.767300e-03,0.00239375
-2.767200e-03,0.00256406
-2.767100e-03,0.00248125
-2.767000e-03,0.00247969
-2.766900e-03,0.00250625
-2.766800e-03,0.00243594
-2.766700e-03,0.00252188
-2.766600e-03,0.00258125
-2.766500e-03,0.0024875
-2.766400e-03,0.00239375
-2.766300e-03,0.00260156
-2.766200e-03,0.00238125
-2.766100e-03,0.00244375
-2.766000e-03,0.00240156
-2.765900e-03,0.0022125
-2.765800e-03,0.002525
-2.765700e-03,0.00256094
-2.765600e-03,0.00245156
-2.765500e-03,0.00237969
-2.765400e-03,0.0022625
-2.765300e-03,0.00230156
-2.765200e-03,0.00234375
-2.765100e-03,0.00211719
-2.765000e-03,0.00221719
-2.764900e-03,0.0023125
-2.764800e-03,0.00223438
-2.764700e-03,0.00238906
-2.764600e-03,0.0022875
-2.764500e-03,0.00234219
-2.764400e-03,0.00230469
-2.764300e-03,0.00227969
-2.764200e-03,0.00240938
-2.764100e-03,0.00225625
-2.764000e-03,0.00229219
-2.763900e-03,0.00248438
-2.763800e-03,0.00240625
-2.763700e-03,0.00208438
-2.763600e-03,0.00239844
-2.763500e-03,0.00216406
-2.763400e-03,0.00232656
-2.763300e-03,0.00231406
-2.763200e-03,0.00241406
-2.763100e-03,0.00247188
-2.763000e-03,0.00250625
-2.762900e-03,0.00229375
-2.762800e-03,0.0024125
-2.762700e-03,0.00259219
-2.762600e-03,0.00234375
-2.762500e-03,0.00238906
-2.762400e-03,0.00225625
-2.762300e-03,0.00237656
-2.762200e-03,0.00198438
-2.762100e-03,0.00238438
-2.762000e-03,0.00231719
-2.761900e-03,0.00234688
-2.761800e-03,0.00263906
-2.761700e-03,0.00261719
-2.761600e-03,0.00256406
-2.761500e-03,0.00247656
-2.761400e-03,0.00235469
-2.761300e-03,0.002425
-2.761200e-03,0.00256875
-2.761100e-03,0.0025375
-2.761000e-03,0.00239688
-2.760900e-03,0.00226719
-2.760800e-03,0.00232188
-2.760700e-03,0.00219375
-2.760600e-03,0.00259375
-2.760500e-03,0.00232344
-2.760400e-03,0.00245469
-2.760300e-03,0.00233125
-2.760200e-03,0.00220156
-2.760100e-03,0.00241406
-2.760000e-03,0.00252969
-2.759900e-03,0.00226094
-2.759800e-03,0.00218594
-2.759700e-03,0.00243594
-2.759600e-03,0.0023625
-2.759500e-03,0.00220937
-2.759400e-03,0.00240625
-2.759300e-03,0.00243125
-2.759200e-03,0.00205156
-2.759100e-03,0.00235625
-2.759000e-03,0.00227969
-2.758900e-03,0.0021375
-2.758800e-03,0.00212188
-2.758700e-03,0.00235469
-2.758600e-03,0.00238125
-2.758500e-03,0.002075
-2.758400e-03,0.00256875
-2.758300e-03,0.00246406
-2.758200e-03,0.00231875
-2.758100e-03,0.00239375
-2.758000e-03,0.00242969
-2.757900e-03,0.00216406
-2.757800e-03,0.00245625
-2.757700e-03,0.00220156
