Model,MDO3014
-2.823300e-03,0.00304375
-2.823200e-03,0.00299219
-2.823100e-03,0.00286875
-2.823000e-03,0.00295156
-2.822900e-03,0.00302344
-2.822800e-03,0.00286719
-2.822700e-03,0.00295938
-2.822600e-03,0.00312188
-2.822500e-03,0.00298125
-2.822400e-03,0.00284688
-2.822300e-03,0.00302188
-2.822200e-03,0.00314219
-2.822100e-03,0.00309688
-2.822000e-03,0.00293906
-2.821900e-03,0.00293906
-2.821800e-03,0.00290938
-2.821700e-03,0.00295156
-2.821600e-03,0.00282656
-2.821500e-03,0.00286719
-2.821400e-03,0.00299844
-2.821300e-03,0.00290469
-2.821200e-03,0.00314375
-2.821100e-03,0.00300625
-2.821000e-03,0.00312344
-2.820900e-03,0.00312969
-2.820800e-03,0.00325625
-2.820700e-03,0.00284375
-2.820600e-03,0.00298906
-2.820500e-03,0.00285469
-2.820400e-03,0.00307187
-2.820300e-03,0.00284688
-2.820200e-03,0.00293906
-2.820100e-03,0.00308125
-2.820000e-03,0.00299219
-2.819900e-03,0.00293906
-2.819800e-03,0.00303906
-2.819700e-03,0.0031125
-2.819600e-03,0.00295
-2.819500e-03,0.00283125
-2.819400e-03,0.00275
-2.819300e-03,0.00279688
-2.819200e-03,0.00275625
-2.819100e-03,0.00285937
-2.819000e-03,0.00299687
-2.818900e-03,0.00322969
-2.818800e-03,0.0031375
-2.818700e-03,0.00290938
-2.818600e-03,0.00300625
-2.818500e-03,0.00295625
-2.818400e-03,0.00292969
-2.818300e-03,0.00291406
-2.818200e-03,0.00295
-2.818100e-03,0.00297969
-2.818000e-03,0.00298438
-2.817900e-03,0.00295625
-2.817800e-03,0.0029625
-2.817700e-03,0.00298125
-2.817600e-03,0.00283438
-2.817500e-03,0.00295938
-2.817400e-03,0.00288438
-2.817300e-03,0.00290156
-2.817200e-03,0.00303438
-2.817100e-03,0.00335937
-2.817000e-03,0.0030375
-2.816900e-03,0.00286719
-2.816800e-03,0.0027875
-2.816700e-03,0.00292656
-2.816600e-03,0.00307187
-2.816500e-03,0.00322188
-2.816400e-03,0.00288438
-2.816300e-03,0.00295938
-2.816200e-03,0.00289375
-2.816100e-03,0.00303594
-2.816000e-03,0.0028375
-2.815900e-03,0.00309219
-2.815800e-03,0.00286875
-2.815700e-03,0.00281094
-2.815600e-03,0.00289375
-2.815500e-03,0.00312656
-2.815400e-03,0.00294375
-2.815300e-03,0.00296875
-2.815200e-03,0.00289375
-2.815100e-03,0.00302656
-2.815000e-03,0.00309219
-2.814900e-03,0.00301719
-2.814800e-03,0.00285937
-2.814700e-03,0.00275625
-2.814600e-03,0.0029375
-2.814500e-03,0.00282969
-2.814400e-03,0.00294375
-2.814300e-03,0.00287188
-2.814200e-03,0.00297188
-2.814100e-03,0.00311406
-2.814000e-03,0.00288906
-2.813900e-03,0.00327656
-2.813800e-03,0.0027375
-2.813700e-03,0.00298906
-2.813600e-03,0.00285156
-2.813500e-03,0.00295625
-2.813400e-03,0.00282969
-2.813300e-03,0.00315
-2.813200e-03,0.0032125
-2.813100e-03,0.00299219
-2.813000e-03,0.00277656
-2.812900e-03,0.00286406
-2.812800e-03,0.00291875
-2.812700e-03,0.00297969
-2.812600e-03,0.002875
-2.812500e-03,0.00295
-2.812400e-03,0.00322969
-2.812300e-03,0.00282188
-2.812200e-03,0.00307187
-2.812100e-03,0.00301719
-2.812000e-03,0.00295938
-2.811900e-03,0.00298906
-2.811800e-03,0.00268438
-2.811700e-03,0.00316406
-2.811600e-03,0.00323125
-2.811500e-03,0.00296094
-2.811400e-03,0.00279219
-2.811300e-03,0.00305938
-2.811200e-03,0.00295
-2.811100e-03,0.00295156
-2.811000e-03,0.00293438
-2.810900e-03,0.00277969
-2.810800e-03,0.003025
-2.810700e-03,0.00274688
-2.810600e-03,0.00314688
-2.810500e-03,0.00307187
-2.810400e-03,0.002975
-2.810300e-03,0.00300156
-2.810200e-03,0.00296406
-2.810100e-03,0.00272188
-2.810000e-03,0.00291719
-2.809900e-03,0.00310938
-2.809800e-03,0.0028375
-2.809700e-03,0.00310156
-2.809600e-03,0.00294219
-2.809500e-03,0.00307187
-2.809400e-03,0.00288125
-2.809300e-03,0.00306406
-2.809200e-03,0.00284219
-2.809100e-03,0.00305
-2.809000e-03,0.00306094
-2.808900e-03,0.00309219
-2.808800e-03,0.0028875
-2.808700e-03,0.00299844
-2.808600e-03,0.00301719
-2.808500e-03,0.00304688
-2.808400e-03,0.00307344
-2.808300e-03,0.00288438
-2.808200e-03,0.00318125
-2.808100e-03,0.00297656
-2.808000e-03,0.00304219
-2.807900e-03,0.00315156
-2.807800e-03,0.00306406
-2.807700e-03,0.00252969
-2.807600e-03,0.00317188
-2.807500e-03,0.00305938
-2.807400e-03,0.00292187
-2.807300e-03,0.0027375
-2.807200e-03,0.00306719
-2.807100e-03,0.00294375
-2.807000e-03,0.00304688
-2.806900e-03,0.00294844
-2.806800e-03,0.00290469
-2.806700e-03,0.0029375
-2.806600e-03,0.00284219
-2.806500e-03,0.00275
-2.806400e-03,0.00302656
-2.806300e-03,0.00295625
-2.806200e-03,0.00290938
-2.806100e-03,0.00271719
-2.806000e-03,0.00294688
-2.805900e-03,0.00311875
-2.805800e-03,0.00296406
-2.805700e-03,0.0029625
-2.805600e-03,0.00272969
-2.805500e-03,0.00263437
-2.805400e-03,0.00301406
-2.805300e-03,0.00304844
-2.805200e-03,0.00289219
-2.805100e-03,0.00295938
-2.805000e-03,0.00288125
-2.804900e-03,0.00287656
-2.804800e-03,0.00306719
-2.804700e-03,0.00286719
-2.804600e-03,0.00299844
-2.804500e-03,0.00290625
-2.804400e-03,0.00287656
-2.804300e-03,0.00295625
-2.804200e-03,0.00287656
-2.804100e-03,0.0027125
-2.804000e-03,0.00301875
-2.803900e-03,0.00293438
-2.803800e-03,0.0029
-2.803700e-03,0.00290625
-2.803600e-03,0.00274219
-2.803500e-03,0.00298125
-2.803400e-03,0.00299844
-2.803300e-03,0.00276875
-2.803200e-03,0.0029875
-2.803100e-03,0.00271406
-2.803000e-03,0.00286719
-2.802900e-03,0.0028
-2.802800e-03,0.00285156
-2.802700e-03,0.00280469
-2.802600e-03,0.00290469
-2.802500e-03,0.00295938
-2.802400e-03,0.00286719
-2.802300e-03,0.00286406
-2.802200e-03,0.00288125
-2.802100e-03,0.00288438
-2.802000e-03,0.00292656
-2.801900e-03,0.0030375
-2.801800e-03,0.00294688
-2.801700e-03,0.00299375
-2.801600e-03,0.00314219
-2.801500e-03,0.00285156
-2.801400e-03,0.0032125
-2.801300e-03,0.00306875
-2.801200e-03,0.00283906
-2.801100e-03,0.00311406
-2.801000e-03,0.00302656
-2.800900e-03,0.00286406
-2.800800e-03,0.00305625
-2.800700e-03,0.00290625
-2.800600e-03,0.00315469
-2.800500e-03,0.002875
-2.800400e-03,0.00296875
-2.800300e-03,0.00298438
-2.800200e-03,0.00285
-2.800100e-03,0.00274375
-2.800000e-03,0.00308906
-2.799900e-03,0.00290156
-2.799800e-03,0.00296406
-2.799700e-03,0.00289375
-2.799600e-03,0.00315469
-2.799500e-03,0.00289219
-2.799400e-03,0.00319844
-2.799300e-03,0.00285625
-2.799200e-03,0.00290156
-2.799100e-03,0.00286875
-2.799000e-03,0.00273438
-2.798900e-03,0.00299219
-2.798800e-03,0.0032125
-2.798700e-03,0.00282969
-2.798600e-03,0.00280156
-2.798500e-03,0.00309688
-2.798400e-03,0.002775
-2.798300e-03,0.00269688
-2.798200e-03,0.00291719
-2.798100e-03,0.00317969
-2.798000e-03,0.00276406
-2.797900e-03,0.00297656
-2.797800e-03,0.0026875
-2.797700e-03,0.00289688
-2.797600e-03,0.00273906
-2.797500e-03,0.0027
-2.797400e-03,0.0030125
-2.797300e-03,0.00298438
-2.797200e-03,0.00295625
-2.797100e-03,0.00328125
-2.797000e-03,0.0028625
-2.796900e-03,0.00293906
-2.796800e-03,0.00307969
-2.796700e-03,0.00283906
-2.796600e-03,0.00294688
-2.796500e-03,0.00314375
-2.796400e-03,0.0029
-2.796300e-03,0.00293125
-2.796200e-03,0.002875
-2.796100e-03,0.00289375
-2.796000e-03,0.00281094
-2.795900e-03,0.00284219
-2.795800e-03,0.00291875
-2.795700e-03,0.0029625
-2.795600e-03,0.00302969
-2.795500e-03,0.00274375
-2.795400e-03,0.00283906
-2.795300e-03,0.00279219
-2.795200e-03,0.00285937
-2.795100e-03,0.00295
-2.795000e-03,0.0029375
-2.794900e-03,0.00302969
-2.794800e-03,0.00296406
-2.794700e-03,0.00270469
-2.794600e-03,0.00276719
-2.794500e-03,0.00305938
-2.794400e-03,0.00294219
-2.794300e-03,0.00297969
-2.794200e-03,0.00302969
-2.794100e-03,0.00308906
-2.794000e-03,0.00299219
-2.793900e-03,0.0029
-2.793800e-03,0.0025875
-2.793700e-03,0.00276719
-2.793600e-03,0.00306719
-2.793500e-03,0.00276719
-2.793400e-03,0.002725
-2.793300e-03,0.00272188
-2.793200e-03,0.00291875
-2.793100e-03,0.00272656
-2.793000e-03,0.00270156
-2.792900e-03,0.00281875
-2.792800e-03,0.00303906
-2.792700e-03,0.00291719
-2.792600e-03,0.00285
-2.792500e-03,0.00318906
-2.792400e-03,0.00297656
-2.792300e-03,0.00309688
-2.792200e-03,0.00285156
-2.792100e-03,0.00289688
-2.792000e-03,0.0030875
-2.791900e-03,0.00290156
-2.791800e-03,0.00280625
-2.791700e-03,0.00299844
-2.791600e-03,0.00287969
-2.791500e-03,0.00316406
-2.791400e-03,0.00285937
-2.791300e-03,0.003075
-2.791200e-03,0.00279375
-2.791100e-03,0.00282188
-2.791000e-03,0.00304688
-2.790900e-03,0.00290938
-2.790800e-03,0.00316875
-2.790700e-03,0.00291875
-2.790600e-03,0.00306719
-2.790500e-03,0.00267188
-2.790400e-03,0.00292187
-2.790300e-03,0.00293594
-2.790200e-03,0.00253438
-2.790100e-03,0.0029125
-2.790000e-03,0.00269219
-2.789900e-03,0.00268438
-2.789800e-03,0.00302188
-2.789700e-03,0.00281719
-2.789600e-03,0.00277656
-2.789500e-03,0.00280625
-2.789400e-03,0.00277188
-2.789300e-03,0.00282969
-2.789200e-03,0.00289219
-2.789100e-03,0.00288125
-2.789000e-03,0.0030375
-2.788900e-03,0.00276875
-2.788800e-03,0.00301406
-2.788700e-03,0.00279688
-2.788600e-03,0.0031375
-2.788500e-03,0.00288438
-2.788400e-03,0.00279375
-2.788300e-03,0.00291719
-2.788200e-03,0.003075
-2.788100e-03,0.00287969
-2.788000e-03,0.00286719
-2.787900e-03,0.00314219
-2.787800e-03,0.00285
-2.787700e-03,0.0031125
-2.787600e-03,0.00282188
-2.787500e-03,0.00305938
-2.787400e-03,0.00269219
-2.787300e-03,0.00305
-2.787200e-03,0.00290156
-2.787100e-03,0.00299687
-2.787000e-03,0.00250469
-2.786900e-03,0.00275156
-2.786800e-03,0.00274375
-2.786700e-03,0.0027625
-2.786600e-03,0.00300625
-2.786500e-03,0.00314688
-2.786400e-03,0.0029875
-2.786300e-03,0.00274688
-2.786200e-03,0.00275625
-2.786100e-03,0.00295938
-2.786000e-03,0.00304375
-2.785900e-03,0.00275469
-2.785800e-03,0.00300938
-2.785700e-03,0.00288906
-2.785600e-03,0.00284688
-2.785500e-03,0.00280469
-2.785400e-03,0.0027125
-2.785300e-03,0.00275469
-2.785200e-03,0.00271719
-2.785100e-03,0.00270937
-2.785000e-03,0.00299219
-2.784900e-03,0.00261875
-2.784800e-03,0.00290938
-2.784700e-03,0.00275
-2.784600e-03,0.00304219
-2.784500e-03,0.00262188
-2.784400e-03,0.00272969
-2.784300e-03,0.00285156
-2.784200e-03,0.0028875
-2.784100e-03,0.00306719
-2.784000e-03,0.00314375
-2.783900e-03,0.00285469
-2.783800e-03,0.00279688
-2.783700e-03,0.00267656
-2.783600e-03,0.0027125
-2.783500e-03,0.0026875
-2.783400e-03,0.0029875
-2.783300e-03,0.00278437
-2.783200e-03,0.00266406
-2.783100e-03,0.0029625
-2.783000e-03,0.00295156
-2.782900e-03,0.00279375
-2.782800e-03,0.00265625
-2.782700e-03,0.00280938
-2.782600e-03,0.00300156
-2.782500e-03,0.00305625
-2.782400e-03,0.00273906
-2.782300e-03,0.00292969
-2.782200e-03,0.00272969
-2.782100e-03,0.00258438
-2.782000e-03,0.00288125
-2.781900e-03,0.00290469
-2.781800e-03,0.00281875
-2.781700e-03,0.0029625
-2.781600e-03,0.00298438
-2.781500e-03,0.00306094
-2.781400e-03,0.00267969
-2.781300e-03,0.00255156
-2.781200e-03,0.00283594
-2.781100e-03,0.00294375
-2.781000e-03,0.0028625
-2.780900e-03,0.00287188
-2.780800e-03,0.00299375
-2.780700e-03,0.00285937
-2.780600e-03,0.00287656
-2.780500e-03,0.00280156
-2.780400e-03,0.0028375
-2.780300e-03,0.00280156
-2.780200e-03,0.0028625
-2.780100e-03,0.0029625
-2.780000e-03,0.00296719
-2.779900e-03,0.00305
-2.779800e-03,0.0029625
-2.779700e-03,0.00307969
-2.779600e-03,0.00280469
-2.779500e-03,0.003025
-2.779400e-03,0.00268125
-2.779300e-03,0.00293906
-2.779200e-03,0.00274219
-2.779100e-03,0.00304688
-2.779000e-03,0.00275469
-2.778900e-03,0.0026625
-2.778800e-03,0.00272656
-2.778700e-03,0.00275156
-2.778600e-03,0.00298438
-2.778500e-03,0.0029625
-2.778400e-03,0.00279688
-2.778300e-03,0.0028625
-2.778200e-03,0.00282188
-2.778100e-03,0.0029125
-2.778000e-03,0.00281406
-2.777900e-03,0.00270937
-2.777800e-03,0.00294375
-2.777700e-03,0.00274844
-2.777600e-03,0.002675
-2.777500e-03,0.00282656
-2.777400e-03,0.00254219
-2.777300e-03,0.00269375
-2.777200e-03,0.00278437
-2.777100e-03,0.0027625
-2.777000e-03,0.0030375
-2.776900e-03,0.00294219
-2.776800e-03,0.00299375
-2.776700e-03,0.00301406
-2.776600e-03,0.00297969
-2.776500e-03,0.00315938
-2.776400e-03,0.00299219
-2.776300e-03,0.00255938
-2.776200e-03,0.00296719
-2.776100e-03,0.00290938
-2.776000e-03,0.00272969
-2.775900e-03,0.00296406
-2.775800e-03,0.00277656
-2.775700e-03,0.00293906
-2.775600e-03,0.00287188
-2.775500e-03,0.00286719
-2.775400e-03,0.00302656
-2.775300e-03,0.00286875
-2.775200e-03,0.00259375
-2.775100e-03,0.0028875
-2.775000e-03,0.0028125
-2.774900e-03,0.00270625
-2.774800e-03,0.00282969
-2.774700e-03,0.0028875
-2.774600e-03,0.00268906
-2.774500e-03,0.00292656
-2.774400e-03,0.00284219
-2.774300e-03,0.0029375
-2.774200e-03,0.00277344
-2.774100e-03,0.00295156
-2.774000e-03,0.00291406
-2.773900e-03,0.00303594
-2.773800e-03,0.00277656
-2.773700e-03,0.00287656
-2.773600e-03,0.0027375
-2.773500e-03,0.00295469
-2.773400e-03,0.00266875
-2.773300e-03,0.00298438
-2.773200e-03,0.00305
-2.773100e-03,0.00295469
-2.773000e-03,0.00276875
-2.772900e-03,0.00270469
-2.772800e-03,0.00277188
-2.772700e-03,0.00276406
-2.772600e-03,0.00278906
-2.772500e-03,0.00269219
-2.772400e-03,0.00281406
-2.772300e-03,0.00277188
-2.772200e-03,0.00291875
-2.772100e-03,0.00305469
-2.772000e-03,0.00280938
-2.771900e-03,0.00280156
-2.771800e-03,0.00271406
-2.771700e-03,0.0028
-2.771600e-03,0.00274219
-2.771500e-03,0.00283125
-2.771400e-03,0.00276094
-2.771300e-03,0.00283906
-2.771200e-03,0.00312656
-2.771100e-03,0.00279219
-2.771000e-03,0.00296406
-2.770900e-03,0.00285937
-2.770800e-03,0.00312344
-2.770700e-03,0.00289844
-2.770600e-03,0.00280469
-2.770500e-03,0.00287188
-2.770400e-03,0.00287188
-2.770300e-03,0.0027375
-2.770200e-03,0.00272969
-2.770100e-03,0.00297656
-2.770000e-03,0.00300625
-2.769900e-03,0.00254219
-2.769800e-03,0.00283125
-2.769700e-03,0.00265469
-2.769600e-03,0.00290625
-2.769500e-03,0.00292187
-2.769400e-03,0.00292656
-2.769300e-03,0.00270625
-2.769200e-03,0.00282656
-2.769100e-03,0.00295156
-2.769000e-03,0.0026875
-2.768900e-03,0.00274375
-2.768800e-03,0.00282188
-2.768700e-03,0.00269375
-2.768600e-03,0.00290469
-2.768500e-03,0.0029875
-2.768400e-03,0.00285469
-2.768300e-03,0.00278437
-2.768200e-03,0.00275625
-2.768100e-03,0.00279219
-2.768000e-03,0.00296875
-2.767900e-03,0.00310938
-2.767800e-03,0.00272188
-2.767700e-03,0.00295625
-2.767600e-03,0.00308906
-2.767500e-03,0.00287188
-2.767400e-03,0.00291406
-2.767300e-03,0.00304375
-2.767200e-03,0.00293125
-2.767100e-03,0.00290938
-2.767000e-03,0.00284219
-2.766900e-03,0.00300625
-2.766800e-03,0.0029625
-2.766700e-03,0.00256875
-2.766600e-03,0.00275938
-2.766500e-03,0.00289375
-2.766400e-03,0.0030625
-2.766300e-03,0.00260625
-2.766200e-03,0.00280156
-2.766100e-03,0.00288125
-2.766000e-03,0.00261719
-2.765900e-03,0.00276875
-2.765800e-03,0.00279219
-2.765700e-03,0.00277188
-2.765600e-03,0.00276719
-2.765500e-03,0.00280938
-2.765400e-03,0.00291406
-2.765300e-03,0.00296719
-2.765200e-03,0.00279688
-2.765100e-03,0.00287188
-2.765000e-03,0.00276719
-2.764900e-03,0.00281406
-2.764800e-03,0.00276875
-2.764700e-03,0.00264375
-2.764600e-03,0.00290469
-2.764500e-03,0.00314375
-2.764400e-03,0.0029375
-2.764300e-03,0.00294375
-2.764200e-03,0.0028375
-2.764100e-03,0.00285156
-2.764000e-03,0.00270469
-2.763900e-03,0.00264844
-2.763800e-03,0.00285
-2.763700e-03,0.00271406
-2.763600e-03,0.00284219
-2.763500e-03,0.00289375
-2.763400e-03,0.00271719
-2.763300e-03,0.00284219
-2.763200e-03,0.00248125
-2.763100e-03,0.002825
-2.763000e-03,0.0026625
-2.762900e-03,0.0027625
-2.762800e-03,0.00301719
-2.762700e-03,0.00275
-2.762600e-03,0.00285625
-2.762500e-03,0.00280938
-2.762400e-03,0.00274219
-2.762300e-03,0.00258125
-2.762200e-03,0.00283906
-2.762100e-03,0.00292969
-2.762000e-03,0.00274688
-2.761900e-03,0.00270156
-2.761800e-03,0.00275625
-2.761700e-03,0.00272188
-2.761600e-03,0.00273125
-2.761500e-03,0.00244375
-2.761400e-03,0.0026875
-2.761300e-03,0.00278437
-2.761200e-03,0.00270937
-2.761100e-03,0.00282969
-2.761000e-03,0.00262656
-2.760900e-03,0.00295625
-2.760800e-03,0.002775
-2.760700e-03,0.00262656
-2.760600e-03,0.00285156
-2.760500e-03,0.00286406
-2.760400e-03,0.00261406
-2.760300e-03,0.00280469
-2.760200e-03,0.00275938
-2.760100e-03,0.00282188
-2.760000e-03,0.002575
-2.759900e-03,0.00260625
-2.759800e-03,0.00281406
-2.759700e-03,0.00255
-2.759600e-03,0.00268438
-2.759500e-03,0.002825
-2.759400e-03,0.0028375
-2.759300e-03,0.0026625
-2.759200e-03,0.00295938
-2.759100e-03,0.00272656
-2.759000e-03,0.00278906
-2.758900e-03,0.00277188
-2.758800e-03,0.0027375
-2.758700e-03,0.00266719
-2.758600e-03,0.00268906
-2.758500e-03,0.00271719
-2.758400e-03,0.00280625
-2.758300e-03,0.00271719
-2.758200e-03,0.00268125
-2.758100e-03,0.0029875
-2.758000e-03,0.00293906
-2.757900e-03,0.002825
-2.757800e-03,0.0027375
-2.757700e-03,0.00274688
