Model,MDO3014
-6.635000e-04,0.00199531
-6.634000e-04,0.00197188
-6.633000e-04,0.002
-6.632000e-04,0.00201563
-6.631000e-04,0.00202031
-6.630000e-04,0.0020125
-6.629000e-04,0.00202656
-6.628000e-04,0.00202656
-6.627000e-04,0.0020125
-6.626000e-04,0.00206875
-6.625000e-04,0.0021
-6.624000e-04,0.00198281
-6.623000e-04,0.00207813
-6.622000e-04,0.00204062
-6.621000e-04,0.00203438
-6.620000e-04,0.0022125
-6.619000e-04,0.00199844
-6.618000e-04,0.00204844
-6.617000e-04,0.00200313
-6.616000e-04,0.00205
-6.615000e-04,0.00206406
-6.614000e-04,0.00205
-6.613000e-04,0.002025
-6.612000e-04,0.00201406
-6.611000e-04,0.00210781
-6.610000e-04,0.00220781
-6.609000e-04,0.0021125
-6.608000e-04,0.00209688
-6.607000e-04,0.00208281
-6.606000e-04,0.00202656
-6.605000e-04,0.00207813
-6.604000e-04,0.0020625
-6.603000e-04,0.00209219
-6.602000e-04,0.002125
-6.601000e-04,0.00212969
-6.600000e-04,0.00204688
-6.599000e-04,0.00214375
-6.598000e-04,0.00209688
-6.597000e-04,0.00216406
-6.596000e-04,0.0022
-6.595000e-04,0.0021125
-6.594000e-04,0.00210156
-6.593000e-04,0.00230781
-6.592000e-04,0.00219063
-6.591000e-04,0.00208438
-6.590000e-04,0.00222656
-6.589000e-04,0.00218281
-6.588000e-04,0.00225781
-6.587000e-04,0.0021
-6.586000e-04,0.00221406
-6.585000e-04,0.00210469
-6.584000e-04,0.00216875
-6.583000e-04,0.00225625
-6.582000e-04,0.00208281
-6.581000e-04,0.00217656
-6.580000e-04,0.00214844
-6.579000e-04,0.00230469
-6.578000e-04,0.00211406
-6.577000e-04,0.00216563
-6.576000e-04,0.00216406
-6.575000e-04,0.0020875
-6.574000e-04,0.00217969
-6.573000e-04,0.00216094
-6.572000e-04,0.00221094
-6.571000e-04,0.0022125
-6.570000e-04,0.00223438
-6.569000e-04,0.00225156
-6.568000e-04,0.00228437
-6.567000e-04,0.00218438
-6.566000e-04,0.00221094
-6.565000e-04,0.00222969
-6.564000e-04,0.00235156
-6.563000e-04,0.00231562
-6.562000e-04,0.00229219
-6.561000e-04,0.00222656
-6.560000e-04,0.00230938
-6.559000e-04,0.00240938
-6.558000e-04,0.00224062
-6.557000e-04,0.00228594
-6.556000e-04,0.00224219
-6.555000e-04,0.0023125
-6.554000e-04,0.002325
-6.553000e-04,0.00234063
-6.552000e-04,0.00233125
-6.551000e-04,0.00224531
-6.550000e-04,0.00224688
-6.549000e-04,0.00230156
-6.548000e-04,0.00228281
-6.547000e-04,0.00234375
-6.546000e-04,0.00228125
-6.545000e-04,0.00229844
-6.544000e-04,0.00235156
-6.543000e-04,0.00239375
-6.542000e-04,0.00233125
-6.541000e-04,0.00233281
-6.540000e-04,0.00215156
-6.539000e-04,0.00231875
-6.538000e-04,0.00229219
-6.537000e-04,0.00219219
-6.536000e-04,0.00235156
-6.535000e-04,0.00231406
-6.534000e-04,0.00235469
-6.533000e-04,0.00239844
-6.532000e-04,0.00240625
-6.531000e-04,0.00224375
-6.530000e-04,0.00241406
-6.529000e-04,0.00239062
-6.528000e-04,0.00233594
-6.527000e-04,0.002325
-6.526000e-04,0.00239062
-6.525000e-04,0.0023625
-6.524000e-04,0.00233281
-6.523000e-04,0.00234844
-6.522000e-04,0.00237656
-6.521000e-04,0.00234531
-6.520000e-04,0.0023625
-6.519000e-04,0.00229531
-6.518000e-04,0.00227188
-6.517000e-04,0.00238906
-6.516000e-04,0.00240781
-6.515000e-04,0.00245
-6.514000e-04,0.00238906
-6.513000e-04,0.00242656
-6.512000e-04,0.0023875
-6.511000e-04,0.00241094
-6.510000e-04,0.00245781
-6.509000e-04,0.00239844
-6.508000e-04,0.0024
-6.507000e-04,0.00241094
-6.506000e-04,0.00245469
-6.505000e-04,0.00236406
-6.504000e-04,0.00242969
-6.503000e-04,0.00248906
-6.502000e-04,0.00246562
-6.501000e-04,0.00247188
-6.500000e-04,0.00252656
-6.499000e-04,0.00248281
-6.498000e-04,0.00253281
-6.497000e-04,0.00250313
-6.496000e-04,0.00251875
-6.495000e-04,0.00254844
-6.494000e-04,0.00253281
-6.493000e-04,0.00252656
-6.492000e-04,0.00246094
-6.491000e-04,0.00252188
-6.490000e-04,0.00251563
-6.489000e-04,0.00262188
-6.488000e-04,0.00253594
-6.487000e-04,0.00246094
-6.486000e-04,0.00247188
-6.485000e-04,0.00244844
-6.484000e-04,0.00252188
-6.483000e-04,0.00253125
-6.482000e-04,0.00250938
-6.481000e-04,0.00258594
-6.480000e-04,0.00258594
-6.479000e-04,0.00252031
-6.478000e-04,0.00254219
-6.477000e-04,0.00260156
-6.476000e-04,0.00258125
-6.475000e-04,0.00263906
-6.474000e-04,0.00256563
-6.473000e-04,0.00262031
-6.472000e-04,0.002575
-6.471000e-04,0.00258594
-6.470000e-04,0.00251875
-6.469000e-04,0.00252188
-6.468000e-04,0.00268594
-6.467000e-04,0.00256094
-6.466000e-04,0.00257187
-6.465000e-04,0.00267969
-6.464000e-04,0.00261875
-6.463000e-04,0.00264531
-6.462000e-04,0.00263125
-6.461000e-04,0.00263125
-6.460000e-04,0.00261406
-6.459000e-04,0.00266406
-6.458000e-04,0.0027125
-6.457000e-04,0.00272656
-6.456000e-04,0.00264844
-6.455000e-04,0.00262813
-6.454000e-04,0.00269688
-6.453000e-04,0.00255625
-6.452000e-04,0.00254375
-6.451000e-04,0.0027125
-6.450000e-04,0.00263281
-6.449000e-04,0.00283906
-6.448000e-04,0.00261719
-6.447000e-04,0.00265625
-6.446000e-04,0.00263125
-6.445000e-04,0.00265469
-6.444000e-04,0.00269375
-6.443000e-04,0.00261094
-6.442000e-04,0.00258438
-6.441000e-04,0.00268281
-6.440000e-04,0.00265156
-6.439000e-04,0.00272344
-6.438000e-04,0.00268125
-6.437000e-04,0.00259531
-6.436000e-04,0.00274844
-6.435000e-04,0.00267812
-6.434000e-04,0.00277344
-6.433000e-04,0.00274844
-6.432000e-04,0.00272656
-6.431000e-04,0.00269063
-6.430000e-04,0.00292031
-6.429000e-04,0.002725
-6.428000e-04,0.00269375
-6.427000e-04,0.0027875
-6.426000e-04,0.00277344
-6.425000e-04,0.00262656
-6.424000e-04,0.00277969
-6.423000e-04,0.0027
-6.422000e-04,0.00286719
-6.421000e-04,0.00278437
-6.420000e-04,0.00274375
-6.419000e-04,0.00278281
-6.418000e-04,0.00274375
-6.417000e-04,0.00266875
-6.416000e-04,0.00277656
-6.415000e-04,0.00285781
-6.414000e-04,0.00283594
-6.413000e-04,0.00278906
-6.412000e-04,0.00273281
-6.411000e-04,0.0028
-6.410000e-04,0.002825
-6.409000e-04,0.00287188
-6.408000e-04,0.002825
-6.407000e-04,0.00282813
-6.406000e-04,0.00286563
-6.405000e-04,0.0027625
-6.404000e-04,0.002875
-6.403000e-04,0.00280469
-6.402000e-04,0.00289688
-6.401000e-04,0.0029125
-6.400000e-04,0.00295313
-6.399000e-04,0.00289062
-6.398000e-04,0.00294531
-6.397000e-04,0.00284219
-6.396000e-04,0.00292187
-6.395000e-04,0.0029375
-6.394000e-04,0.00285
-6.393000e-04,0.00283438
-6.392000e-04,0.00283125
-6.391000e-04,0.00289375
-6.390000e-04,0.00292813
-6.389000e-04,0.0028875
-6.388000e-04,0.00285
-6.387000e-04,0.00289844
-6.386000e-04,0.00291719
-6.385000e-04,0.003025
-6.384000e-04,0.00289688
-6.383000e-04,0.00287188
-6.382000e-04,0.00293125
-6.381000e-04,0.00291094
-6.380000e-04,0.00298281
-6.379000e-04,0.00293438
-6.378000e-04,0.00295313
-6.377000e-04,0.00295313
-6.376000e-04,0.00299375
-6.375000e-04,0.00292656
-6.374000e-04,0.00292813
-6.373000e-04,0.00297969
-6.372000e-04,0.00295625
-6.371000e-04,0.00293438
-6.370000e-04,0.00289844
-6.369000e-04,0.0029625
-6.368000e-04,0.00292344
-6.367000e-04,0.00313438
-6.366000e-04,0.00304219
-6.365000e-04,0.00302969
-6.364000e-04,0.00303906
-6.363000e-04,0.00294688
-6.362000e-04,0.00300156
-6.361000e-04,0.00298906
-6.360000e-04,0.003025
-6.359000e-04,0.00301563
-6.358000e-04,0.00307031
-6.357000e-04,0.00304844
-6.356000e-04,0.00306563
-6.355000e-04,0.00314375
-6.354000e-04,0.00312813
-6.353000e-04,0.00302031
-6.352000e-04,0.00300625
-6.351000e-04,0.00299375
-6.350000e-04,0.00300938
-6.349000e-04,0.00313125
-6.348000e-04,0.00315313
-6.347000e-04,0.00299219
-6.346000e-04,0.00309531
-6.345000e-04,0.00308906
-6.344000e-04,0.00305313
-6.343000e-04,0.00311406
-6.342000e-04,0.00307969
-6.341000e-04,0.00308125
-6.340000e-04,0.00325156
-6.339000e-04,0.00308594
-6.338000e-04,0.00312344
-6.337000e-04,0.00313281
-6.336000e-04,0.00309844
-6.335000e-04,0.00304375
-6.334000e-04,0.00313438
-6.333000e-04,0.00319531
-6.332000e-04,0.00308281
-6.331000e-04,0.00322969
-6.330000e-04,0.00316406
-6.329000e-04,0.00315781
-6.328000e-04,0.00320313
-6.327000e-04,0.00323125
-6.326000e-04,0.00318438
-6.325000e-04,0.00321875
-6.324000e-04,0.00318594
-6.323000e-04,0.00314063
-6.322000e-04,0.00316875
-6.321000e-04,0.00325469
-6.320000e-04,0.003275
-6.319000e-04,0.0032625
-6.318000e-04,0.00320156
-6.317000e-04,0.00321563
-6.316000e-04,0.00322969
-6.315000e-04,0.00320313
-6.314000e-04,0.00328594
-6.313000e-04,0.0032
-6.312000e-04,0.00323594
-6.311000e-04,0.00327813
-6.310000e-04,0.00327656
-6.309000e-04,0.0032
-6.308000e-04,0.00322969
-6.307000e-04,0.00327188
-6.306000e-04,0.00324375
-6.305000e-04,0.00317812
-6.304000e-04,0.0032875
-6.303000e-04,0.00326094
-6.302000e-04,0.00334844
-6.301000e-04,0.00320937
-6.300000e-04,0.00333281
-6.299000e-04,0.00331719
-6.298000e-04,0.00326875
-6.297000e-04,0.0033375
-6.296000e-04,0.0032625
-6.295000e-04,0.00336875
-6.294000e-04,0.00336406
-6.293000e-04,0.00339219
-6.292000e-04,0.00330625
-6.291000e-04,0.00327188
-6.290000e-04,0.00330625
-6.289000e-04,0.00343125
-6.288000e-04,0.00338438
-6.287000e-04,0.00325625
-6.286000e-04,0.00335781
-6.285000e-04,0.00340313
-6.284000e-04,0.00336719
-6.283000e-04,0.00344219
-6.282000e-04,0.00332969
-6.281000e-04,0.0034875
-6.280000e-04,0.00339844
-6.279000e-04,0.00342344
-6.278000e-04,0.00347188
-6.277000e-04,0.00346719
-6.276000e-04,0.00341406
-6.275000e-04,0.00325938
-6.274000e-04,0.00350313
-6.273000e-04,0.00343281
-6.272000e-04,0.00339062
-6.271000e-04,0.00351875
-6.270000e-04,0.00350156
-6.269000e-04,0.00353125
-6.268000e-04,0.00342813
-6.267000e-04,0.00341094
-6.266000e-04,0.00347656
-6.265000e-04,0.00350781
-6.264000e-04,0.00334844
-6.263000e-04,0.00355938
-6.262000e-04,0.00350625
-6.261000e-04,0.00344375
-6.260000e-04,0.00351563
-6.259000e-04,0.00349375
-6.258000e-04,0.00344688
-6.257000e-04,0.00355
-6.256000e-04,0.00346562
-6.255000e-04,0.00350313
-6.254000e-04,0.00350313
-6.253000e-04,0.00360781
-6.252000e-04,0.00356563
-6.251000e-04,0.00359375
-6.250000e-04,0.00348281
-6.249000e-04,0.00348125
-6.248000e-04,0.0036
-6.247000e-04,0.00357344
-6.246000e-04,0.003525
-6.245000e-04,0.00353906
-6.244000e-04,0.00356563
-6.243000e-04,0.00349375
-6.242000e-04,0.00357813
-6.241000e-04,0.00354531
-6.240000e-04,0.00349219
-6.239000e-04,0.00365313
-6.238000e-04,0.00354063
-6.237000e-04,0.00355781
-6.236000e-04,0.00359844
-6.235000e-04,0.00358125
-6.234000e-04,0.00361719
-6.233000e-04,0.00360156
-6.232000e-04,0.00363438
-6.231000e-04,0.00359219
-6.230000e-04,0.00362813
-6.229000e-04,0.00358125
-6.228000e-04,0.00370313
-6.227000e-04,0.00361094
-6.226000e-04,0.00362656
-6.225000e-04,0.00362188
-6.224000e-04,0.00360781
-6.223000e-04,0.00367344
-6.222000e-04,0.00374375
-6.221000e-04,0.0036875
-6.220000e-04,0.00372656
-6.219000e-04,0.00363125
-6.218000e-04,0.00363281
-6.217000e-04,0.00366406
-6.216000e-04,0.00374688
-6.215000e-04,0.00379531
-6.214000e-04,0.00366094
-6.213000e-04,0.00379531
-6.212000e-04,0.00377188
-6.211000e-04,0.00377656
-6.210000e-04,0.00375313
-6.209000e-04,0.00381875
-6.208000e-04,0.00373906
-6.207000e-04,0.0037875
-6.206000e-04,0.00383438
-6.205000e-04,0.00373594
-6.204000e-04,0.00371719
-6.203000e-04,0.00380938
-6.202000e-04,0.00379844
-6.201000e-04,0.00373594
-6.200000e-04,0.00377813
-6.199000e-04,0.00366719
-6.198000e-04,0.00378125
-6.197000e-04,0.00373281
-6.196000e-04,0.00386406
-6.195000e-04,0.0039125
-6.194000e-04,0.00362656
-6.193000e-04,0.00380469
-6.192000e-04,0.00383438
-6.191000e-04,0.00383281
-6.190000e-04,0.00380313
-6.189000e-04,0.00381563
-6.188000e-04,0.00382969
-6.187000e-04,0.00388281
-6.186000e-04,0.00392813
-6.185000e-04,0.00392969
-6.184000e-04,0.00387031
-6.183000e-04,0.00385156
-6.182000e-04,0.00382656
-6.181000e-04,0.00387344
-6.180000e-04,0.00392344
-6.179000e-04,0.00391406
-6.178000e-04,0.00390781
-6.177000e-04,0.00381875
-6.176000e-04,0.00397188
-6.175000e-04,0.00379844
-6.174000e-04,0.00394531
-6.173000e-04,0.00384844
-6.172000e-04,0.00382813
-6.171000e-04,0.00393594
-6.170000e-04,0.00393125
-6.169000e-04,0.00393125
-6.168000e-04,0.00391719
-6.167000e-04,0.003925
-6.166000e-04,0.0039375
-6.165000e-04,0.00399531
-6.164000e-04,0.0040125
-6.163000e-04,0.00400625
-6.162000e-04,0.0039375
-6.161000e-04,0.00402188
-6.160000e-04,0.00397188
-6.159000e-04,0.00404688
-6.158000e-04,0.0039875
-6.157000e-04,0.00402969
-6.156000e-04,0.00400313
-6.155000e-04,0.00399375
-6.154000e-04,0.00400469
-6.153000e-04,0.00402188
-6.152000e-04,0.00399375
-6.151000e-04,0.00404219
-6.150000e-04,0.00410469
-6.149000e-04,0.00403594
-6.148000e-04,0.00402344
-6.147000e-04,0.00404688
-6.146000e-04,0.00411406
-6.145000e-04,0.00401875
-6.144000e-04,0.004025
-6.143000e-04,0.00405938
-6.142000e-04,0.004075
-6.141000e-04,0.00416094
-6.140000e-04,0.00417813
-6.139000e-04,0.00422813
-6.138000e-04,0.00408438
-6.137000e-04,0.00416875
-6.136000e-04,0.00399219
-6.135000e-04,0.00404844
-6.134000e-04,0.00407813
-6.133000e-04,0.00403437
-6.132000e-04,0.00419219
-6.131000e-04,0.00419062
-6.130000e-04,0.00406094
-6.129000e-04,0.00411719
-6.128000e-04,0.00425
-6.127000e-04,0.00411406
-6.126000e-04,0.00419219
-6.125000e-04,0.00405781
-6.124000e-04,0.00423594
-6.123000e-04,0.00419688
-6.122000e-04,0.00415781
-6.121000e-04,0.00418438
-6.120000e-04,0.00414375
-6.119000e-04,0.00414688
-6.118000e-04,0.00416406
-6.117000e-04,0.0041875
-6.116000e-04,0.00416406
-6.115000e-04,0.00419531
-6.114000e-04,0.0042875
-6.113000e-04,0.00420625
-6.112000e-04,0.00415313
-6.111000e-04,0.00419375
-6.110000e-04,0.0042375
-6.109000e-04,0.00442656
-6.108000e-04,0.00425781
-6.107000e-04,0.00424375
-6.106000e-04,0.00430313
-6.105000e-04,0.00420938
-6.104000e-04,0.00426719
-6.103000e-04,0.00431094
-6.102000e-04,0.004275
-6.101000e-04,0.00429531
-6.100000e-04,0.00433438
-6.099000e-04,0.004375
-6.098000e-04,0.00423906
-6.097000e-04,0.00430156
-6.096000e-04,0.00431875
-6.095000e-04,0.00425
-6.094000e-04,0.00429219
-6.093000e-04,0.00438281
-6.092000e-04,0.00429219
-6.091000e-04,0.00436094
-6.090000e-04,0.00424219
-6.089000e-04,0.00439219
-6.088000e-04,0.00439531
-6.087000e-04,0.0043125
-6.086000e-04,0.00435938
-6.085000e-04,0.00437656
-6.084000e-04,0.00444063
-6.083000e-04,0.0042875
-6.082000e-04,0.0044
-6.081000e-04,0.00434688
-6.080000e-04,0.00436719
-6.079000e-04,0.00447969
-6.078000e-04,0.00448594
-6.077000e-04,0.00448438
-6.076000e-04,0.00436563
-6.075000e-04,0.00442031
-6.074000e-04,0.00437969
-6.073000e-04,0.00441719
-6.072000e-04,0.00447656
-6.071000e-04,0.00443594
-6.070000e-04,0.00449844
-6.069000e-04,0.00444375
-6.068000e-04,0.00457813
-6.067000e-04,0.00436094
-6.066000e-04,0.00444219
-6.065000e-04,0.00460781
-6.064000e-04,0.004525
-6.063000e-04,0.00451406
-6.062000e-04,0.00450781
-6.061000e-04,0.00458437
-6.060000e-04,0.00461875
-6.059000e-04,0.00454219
-6.058000e-04,0.00455938
-6.057000e-04,0.0044625
-6.056000e-04,0.00450938
-6.055000e-04,0.00452187
-6.054000e-04,0.00446875
-6.053000e-04,0.0045625
-6.052000e-04,0.00462813
-6.051000e-04,0.00453906
-6.050000e-04,0.0046
-6.049000e-04,0.00472813
-6.048000e-04,0.00460469
-6.047000e-04,0.00456406
-6.046000e-04,0.00458281
-6.045000e-04,0.00462188
-6.044000e-04,0.004575
-6.043000e-04,0.00459063
-6.042000e-04,0.00470156
-6.041000e-04,0.00468906
-6.040000e-04,0.00460156
-6.039000e-04,0.00475156
-6.038000e-04,0.00471563
-6.037000e-04,0.00464219
-6.036000e-04,0.00461719
-6.035000e-04,0.00476094
-6.034000e-04,0.00470312
-6.033000e-04,0.0046375
-6.032000e-04,0.00475938
-6.031000e-04,0.00463906
-6.030000e-04,0.00464219
-6.029000e-04,0.00465625
-6.028000e-04,0.0046375
-6.027000e-04,0.00462656
-6.026000e-04,0.00472813
-6.025000e-04,0.00462344
-6.024000e-04,0.00465625
-6.023000e-04,0.00467656
-6.022000e-04,0.0047125
-6.021000e-04,0.00468594
-6.020000e-04,0.00474531
-6.019000e-04,0.0047125
-6.018000e-04,0.00472188
-6.017000e-04,0.00483281
-6.016000e-04,0.00468125
-6.015000e-04,0.00467969
-6.014000e-04,0.004825
-6.013000e-04,0.00476094
-6.012000e-04,0.00472656
-6.011000e-04,0.00479687
-6.010000e-04,0.00480469
-6.009000e-04,0.00479531
-6.008000e-04,0.00481406
-6.007000e-04,0.0049125
-6.006000e-04,0.00478594
-6.005000e-04,0.00499688
-6.004000e-04,0.00475
-6.003000e-04,0.00479844
-6.002000e-04,0.00487813
-6.001000e-04,0.0048375
-6.000000e-04,0.0049
-5.999000e-04,0.0048375
-5.998000e-04,0.00491094
-5.997000e-04,0.00485625
-5.996000e-04,0.0049125
-5.995000e-04,0.00484688
-5.994000e-04,0.00491719
-5.993000e-04,0.00485312
-5.992000e-04,0.00493906
-5.991000e-04,0.00489375
-5.990000e-04,0.00487188
-5.989000e-04,0.00494219
-5.988000e-04,0.00501719
-5.987000e-04,0.0048625
-5.986000e-04,0.00486094
-5.985000e-04,0.00499844
-5.984000e-04,0.00485312
-5.983000e-04,0.00482031
-5.982000e-04,0.00494219
-5.981000e-04,0.00487031
-5.980000e-04,0.00509063
-5.979000e-04,0.00485625
